Date,Open,High,Low,Close,Adj Close,Volume
2018-02-13,1.730000,1.740000,1.720000,1.740000,1.651279,2770900
2018-02-14,1.730000,1.740000,1.710000,1.710000,1.622809,3075000
2018-02-15,1.730000,1.740000,1.720000,1.720000,1.632299,11800
2018-02-16,null,null,null,null,null,null
2018-02-19,1.720000,1.760000,1.720000,1.760000,1.670259,1286800
2018-02-20,1.740000,1.750000,1.710000,1.740000,1.673915,623200
2018-02-21,1.730000,1.750000,1.710000,1.740000,1.673915,5432500
2018-02-22,1.740000,1.740000,1.720000,1.720000,1.654675,201200
2018-02-23,1.720000,1.720000,1.700000,1.710000,1.645054,489300
2018-02-26,1.710000,1.710000,1.660000,1.700000,1.635434,4243600
2018-02-27,1.700000,1.710000,1.680000,1.700000,1.635434,3440000
2018-02-28,1.700000,1.710000,1.690000,1.690000,1.625814,2505800
2018-03-01,1.690000,1.700000,1.670000,1.690000,1.625814,2399700
2018-03-02,1.690000,1.690000,1.670000,1.680000,1.616194,1702900
2018-03-05,1.670000,1.680000,1.670000,1.680000,1.616194,380500
2018-03-06,1.680000,1.680000,1.660000,1.680000,1.616194,2320500
2018-03-07,1.680000,1.680000,1.650000,1.660000,1.596953,2993900
2018-03-08,1.660000,1.660000,1.640000,1.650000,1.587333,1810400
2018-03-09,1.650000,1.660000,1.630000,1.650000,1.587333,2136300
2018-03-12,1.650000,1.670000,1.650000,1.670000,1.606574,278400
2018-03-13,1.670000,1.670000,1.650000,1.660000,1.596953,1278500
2018-03-14,1.660000,1.670000,1.650000,1.670000,1.606574,98600
2018-03-15,1.670000,1.700000,1.660000,1.690000,1.625814,3119100
2018-03-16,1.690000,1.690000,1.670000,1.670000,1.606574,1032300
2018-03-19,1.670000,1.680000,1.660000,1.660000,1.596953,92400
2018-03-20,1.660000,1.660000,1.570000,1.580000,1.519992,2889500
2018-03-21,1.590000,1.590000,1.520000,1.530000,1.471891,1884700
2018-03-22,1.550000,1.620000,1.550000,1.620000,1.558473,634600
2018-03-23,1.600000,1.620000,1.580000,1.590000,1.529612,418100
2018-03-26,1.590000,1.600000,1.580000,1.580000,1.519992,2992900
2018-03-27,1.590000,1.620000,1.590000,1.600000,1.539232,453500
2018-03-28,1.600000,1.610000,1.590000,1.600000,1.539232,1946400
2018-03-29,1.610000,1.610000,1.590000,1.610000,1.548852,452200
2018-03-30,1.610000,1.610000,1.590000,1.600000,1.539232,573700
2018-04-02,1.600000,1.600000,1.570000,1.570000,1.510372,1570000
2018-04-03,1.570000,1.570000,1.510000,1.530000,1.471891,2034300
2018-04-04,1.530000,1.540000,1.510000,1.510000,1.452650,1499200
2018-04-05,1.510000,1.530000,1.510000,1.530000,1.471891,258800
2018-04-06,1.530000,1.530000,1.480000,1.500000,1.443030,2659700
2018-04-09,1.500000,1.530000,1.500000,1.530000,1.471891,631100
2018-04-10,1.520000,1.560000,1.520000,1.550000,1.491131,1115000
2018-04-11,1.560000,1.590000,1.560000,1.590000,1.529612,540200
2018-04-12,1.590000,1.630000,1.560000,1.630000,1.568093,682600
2018-04-13,1.630000,1.630000,1.590000,1.610000,1.548852,1940400
2018-04-16,1.610000,1.620000,1.590000,1.620000,1.558473,603800
2018-04-17,1.620000,1.620000,1.580000,1.590000,1.529612,1162500
2018-04-18,1.600000,1.600000,1.580000,1.580000,1.519992,406400
2018-04-19,1.590000,1.610000,1.580000,1.610000,1.548852,2770600
2018-04-20,1.600000,1.610000,1.590000,1.600000,1.539232,1357000
2018-04-23,1.600000,1.610000,1.600000,1.600000,1.539232,1544200
2018-04-24,1.610000,1.610000,1.590000,1.610000,1.548852,170300
2018-04-25,1.610000,1.610000,1.590000,1.590000,1.529612,211200
2018-04-26,1.590000,1.660000,1.580000,1.620000,1.558473,3840000
2018-04-27,1.630000,1.640000,1.620000,1.630000,1.568093,1227800
2018-04-30,1.640000,1.650000,1.610000,1.610000,1.548852,1166000
2018-05-02,1.630000,1.690000,1.620000,1.680000,1.616194,1382800
2018-05-03,1.670000,1.670000,1.650000,1.650000,1.587333,730600
2018-05-04,1.670000,1.690000,1.650000,1.660000,1.596953,2811300
2018-05-07,1.650000,1.660000,1.640000,1.660000,1.596953,696100
2018-05-08,null,null,null,null,null,null
2018-05-14,null,null,null,null,null,null
2018-05-15,null,null,null,null,null,null
2018-05-16,null,null,null,null,null,null
2018-05-17,null,null,null,null,null,null
2018-05-18,null,null,null,null,null,null
2018-05-21,null,null,null,null,null,null
2018-05-22,null,null,null,null,null,null
2018-05-23,null,null,null,null,null,null
2018-05-24,null,null,null,null,null,null
2018-05-25,null,null,null,null,null,null
2018-05-28,null,null,null,null,null,null
2018-05-30,null,null,null,null,null,null
2018-05-31,null,null,null,null,null,null
2018-06-01,null,null,null,null,null,null
2018-06-04,null,null,null,null,null,null
2018-06-05,null,null,null,null,null,null
2018-06-06,null,null,null,null,null,null
2018-06-07,null,null,null,null,null,null
2018-06-08,null,null,null,null,null,null
2018-06-11,null,null,null,null,null,null
2018-06-12,null,null,null,null,null,null
2018-06-13,null,null,null,null,null,null
2018-06-14,null,null,null,null,null,null
2018-06-18,null,null,null,null,null,null
2018-06-19,null,null,null,null,null,null
2018-06-20,null,null,null,null,null,null
2018-06-21,null,null,null,null,null,null
2018-06-22,null,null,null,null,null,null
2018-06-25,null,null,null,null,null,null
2018-06-26,null,null,null,null,null,null
2018-06-27,null,null,null,null,null,null
2018-06-28,null,null,null,null,null,null
2018-06-29,null,null,null,null,null,null
2018-07-02,null,null,null,null,null,null
2018-07-03,null,null,null,null,null,null
2018-07-04,null,null,null,null,null,null
2018-07-05,null,null,null,null,null,null
2018-07-06,null,null,null,null,null,null
2018-07-09,null,null,null,null,null,null
2018-07-10,null,null,null,null,null,null
2018-07-11,null,null,null,null,null,null
2018-07-12,null,null,null,null,null,null
2018-07-13,null,null,null,null,null,null
2018-07-16,null,null,null,null,null,null
2018-07-17,null,null,null,null,null,null
2018-07-18,null,null,null,null,null,null
2018-07-19,null,null,null,null,null,null
2018-07-20,null,null,null,null,null,null
2018-07-23,null,null,null,null,null,null
2018-07-24,null,null,null,null,null,null
2018-07-25,null,null,null,null,null,null
2018-07-26,null,null,null,null,null,null
2018-07-27,null,null,null,null,null,null
2018-07-30,null,null,null,null,null,null
2018-07-31,null,null,null,null,null,null
2018-08-01,null,null,null,null,null,null
2018-08-02,null,null,null,null,null,null
2018-08-03,null,null,null,null,null,null
2018-08-06,null,null,null,null,null,null
2018-08-07,null,null,null,null,null,null
2018-08-08,null,null,null,null,null,null
2018-08-09,null,null,null,null,null,null
2018-08-10,null,null,null,null,null,null
2018-08-13,null,null,null,null,null,null
2018-08-14,null,null,null,null,null,null
2018-08-15,null,null,null,null,null,null
2018-08-16,null,null,null,null,null,null
2018-08-17,null,null,null,null,null,null
2018-08-20,null,null,null,null,null,null
2018-08-21,null,null,null,null,null,null
2018-08-23,null,null,null,null,null,null
2018-08-24,null,null,null,null,null,null
2018-08-27,null,null,null,null,null,null
2018-08-28,null,null,null,null,null,null
2018-08-29,null,null,null,null,null,null
2018-08-30,null,null,null,null,null,null
2018-09-03,null,null,null,null,null,null
2018-09-04,null,null,null,null,null,null
2018-09-05,null,null,null,null,null,null
2018-09-06,null,null,null,null,null,null
2018-09-07,null,null,null,null,null,null
2018-09-12,null,null,null,null,null,null
2018-09-13,null,null,null,null,null,null
2018-09-14,null,null,null,null,null,null
2018-09-18,null,null,null,null,null,null
2018-09-19,null,null,null,null,null,null
2018-09-20,null,null,null,null,null,null
2018-09-21,null,null,null,null,null,null
2018-09-24,null,null,null,null,null,null
2018-09-25,null,null,null,null,null,null
2018-09-26,null,null,null,null,null,null
2018-09-27,null,null,null,null,null,null
2018-09-28,null,null,null,null,null,null
2018-10-01,null,null,null,null,null,null
2018-10-02,null,null,null,null,null,null
2018-10-03,null,null,null,null,null,null
2018-10-04,null,null,null,null,null,null
2018-10-05,null,null,null,null,null,null
2018-10-08,null,null,null,null,null,null
2018-10-09,null,null,null,null,null,null
2018-10-10,null,null,null,null,null,null
2018-10-11,null,null,null,null,null,null
2018-10-12,null,null,null,null,null,null
2018-10-15,null,null,null,null,null,null
2018-10-16,null,null,null,null,null,null
2018-10-17,null,null,null,null,null,null
2018-10-18,null,null,null,null,null,null
2018-10-19,null,null,null,null,null,null
2018-10-22,null,null,null,null,null,null
2018-10-23,null,null,null,null,null,null
2018-10-24,null,null,null,null,null,null
2018-10-25,null,null,null,null,null,null
2018-10-26,null,null,null,null,null,null
2018-10-29,null,null,null,null,null,null
2018-10-30,null,null,null,null,null,null
2018-10-31,null,null,null,null,null,null
2018-11-01,null,null,null,null,null,null
2018-11-02,null,null,null,null,null,null
2018-11-05,null,null,null,null,null,null
2018-11-07,null,null,null,null,null,null
2018-11-08,null,null,null,null,null,null
2018-11-09,null,null,null,null,null,null
2018-11-12,null,null,null,null,null,null
2018-11-13,null,null,null,null,null,null
2018-11-14,null,null,null,null,null,null
2018-11-15,null,null,null,null,null,null
2018-11-16,null,null,null,null,null,null
2018-11-19,null,null,null,null,null,null
2018-11-21,null,null,null,null,null,null
2018-11-22,null,null,null,null,null,null
2018-11-23,null,null,null,null,null,null
2018-11-26,null,null,null,null,null,null
2018-11-27,null,null,null,null,null,null
2018-11-28,null,null,null,null,null,null
2018-11-29,null,null,null,null,null,null
2018-11-30,null,null,null,null,null,null
2018-12-03,null,null,null,null,null,null
2018-12-04,null,null,null,null,null,null
2018-12-05,null,null,null,null,null,null
2018-12-06,null,null,null,null,null,null
2018-12-07,null,null,null,null,null,null
2018-12-10,null,null,null,null,null,null
2018-12-11,null,null,null,null,null,null
2018-12-12,null,null,null,null,null,null
2018-12-13,null,null,null,null,null,null
2018-12-14,null,null,null,null,null,null
2018-12-17,null,null,null,null,null,null
2018-12-18,null,null,null,null,null,null
2018-12-19,null,null,null,null,null,null
2018-12-20,null,null,null,null,null,null
2018-12-21,null,null,null,null,null,null
2018-12-24,null,null,null,null,null,null
2018-12-26,null,null,null,null,null,null
2018-12-27,null,null,null,null,null,null
2018-12-28,null,null,null,null,null,null
2018-12-31,null,null,null,null,null,null
2019-01-02,null,null,null,null,null,null
2019-01-03,null,null,null,null,null,null
2019-01-04,null,null,null,null,null,null
2019-01-07,null,null,null,null,null,null
2019-01-08,null,null,null,null,null,null
2019-01-09,null,null,null,null,null,null
2019-01-10,null,null,null,null,null,null
2019-01-11,null,null,null,null,null,null
2019-01-14,null,null,null,null,null,null
2019-01-15,null,null,null,null,null,null
2019-01-16,null,null,null,null,null,null
2019-01-17,null,null,null,null,null,null
2019-01-18,null,null,null,null,null,null
2019-01-22,null,null,null,null,null,null
2019-01-23,null,null,null,null,null,null
2019-01-24,null,null,null,null,null,null
2019-01-25,null,null,null,null,null,null
2019-01-28,null,null,null,null,null,null
2019-01-29,null,null,null,null,null,null
2019-01-30,null,null,null,null,null,null
2019-01-31,null,null,null,null,null,null
2019-02-04,null,null,null,null,null,null
2019-02-07,null,null,null,null,null,null
2019-02-08,null,null,null,null,null,null
2019-02-11,null,null,null,null,null,null
2019-02-12,null,null,null,null,null,null
2019-02-13,null,null,null,null,null,null
2019-02-14,null,null,null,null,null,null
2019-02-15,null,null,null,null,null,null
2019-02-18,null,null,null,null,null,null
2019-02-19,null,null,null,null,null,null
2019-02-20,null,null,null,null,null,null
2019-02-21,null,null,null,null,null,null
2019-02-22,null,null,null,null,null,null
2019-02-25,null,null,null,null,null,null
2019-02-26,null,null,null,null,null,null
2019-02-27,null,null,null,null,null,null
2019-02-28,null,null,null,null,null,null
2019-03-01,null,null,null,null,null,null
2019-03-04,null,null,null,null,null,null
2019-03-05,null,null,null,null,null,null
2019-03-06,null,null,null,null,null,null
2019-03-07,null,null,null,null,null,null
2019-03-08,null,null,null,null,null,null
2019-03-11,null,null,null,null,null,null
2019-03-12,null,null,null,null,null,null
2019-03-13,null,null,null,null,null,null
2019-03-14,null,null,null,null,null,null
2019-03-15,null,null,null,null,null,null
2019-03-18,null,null,null,null,null,null
2019-03-19,null,null,null,null,null,null
2019-03-20,null,null,null,null,null,null
2019-03-21,null,null,null,null,null,null
2019-03-22,null,null,null,null,null,null
2019-03-25,null,null,null,null,null,null
2019-03-26,null,null,null,null,null,null
2019-03-27,null,null,null,null,null,null
2019-03-28,null,null,null,null,null,null
2019-03-29,null,null,null,null,null,null
2019-04-01,null,null,null,null,null,null
2019-04-02,null,null,null,null,null,null
2019-04-03,null,null,null,null,null,null
2019-04-04,null,null,null,null,null,null
2019-04-05,null,null,null,null,null,null
2019-04-08,null,null,null,null,null,null
2019-04-09,null,null,null,null,null,null
2019-04-10,null,null,null,null,null,null
2019-04-11,null,null,null,null,null,null
2019-04-12,null,null,null,null,null,null
2019-04-15,null,null,null,null,null,null
2019-04-16,null,null,null,null,null,null
2019-04-17,null,null,null,null,null,null
2019-04-18,null,null,null,null,null,null
2019-04-19,null,null,null,null,null,null
2019-04-22,null,null,null,null,null,null
2019-04-23,null,null,null,null,null,null
2019-04-24,null,null,null,null,null,null
2019-04-25,null,null,null,null,null,null
2019-04-26,null,null,null,null,null,null
2019-04-29,null,null,null,null,null,null
2019-04-30,null,null,null,null,null,null
2019-05-02,1.880000,1.880000,1.870000,1.870000,1.798978,2642200
2019-05-03,null,null,null,null,null,null
2019-05-06,null,null,null,null,null,null
2019-05-07,null,null,null,null,null,null
2019-05-08,null,null,null,null,null,null
2019-05-09,null,null,null,null,null,null
2019-05-10,null,null,null,null,null,null
2019-05-13,null,null,null,null,null,null
2019-05-14,null,null,null,null,null,null
2019-05-15,1.920000,1.930000,1.900000,1.920000,1.847079,3921800
2019-05-16,null,null,null,null,null,null
2019-05-17,1.910000,1.910000,1.890000,1.890000,1.842983,2069000
2019-05-21,1.900000,1.910000,1.890000,1.900000,1.852734,3660900
2019-05-23,1.900000,1.920000,1.890000,1.900000,1.852734,4107100
2019-05-24,1.910000,1.910000,1.900000,1.910000,1.862486,273700
2019-05-27,1.910000,1.910000,1.890000,1.900000,1.852734,2439700
2019-05-28,1.900000,1.920000,1.890000,1.890000,1.842983,3435900
2019-05-29,1.900000,1.900000,1.870000,1.880000,1.833232,6339700
2019-05-30,1.890000,1.890000,1.870000,1.880000,1.833232,6732300
2019-05-31,1.880000,1.880000,1.860000,1.860000,1.813730,1145400
2019-06-03,1.860000,1.870000,1.850000,1.870000,1.823481,3570500
2019-06-04,1.880000,1.900000,1.860000,1.880000,1.833232,2979200
2019-06-05,1.880000,1.880000,1.880000,1.880000,1.833232,0
2019-06-06,1.880000,1.880000,1.880000,1.880000,1.833232,0
2019-06-07,1.880000,1.890000,1.870000,1.870000,1.823481,1229100
2019-06-10,1.880000,1.880000,1.860000,1.870000,1.823481,2730000
2019-06-11,1.870000,1.870000,1.850000,1.860000,1.813730,1963200
2019-06-12,1.870000,1.870000,1.850000,1.860000,1.813730,4839200
2019-06-13,1.860000,1.860000,1.840000,1.850000,1.803978,2485900
2019-06-14,1.850000,1.870000,1.840000,1.840000,1.794227,2336100
2019-06-17,1.850000,1.860000,1.840000,1.850000,1.803978,1138400
2019-06-18,1.850000,1.860000,1.850000,1.860000,1.813730,1076800
2019-06-19,1.850000,1.860000,1.840000,1.840000,1.794227,3546000
2019-06-20,1.840000,1.860000,1.840000,1.850000,1.803978,2931700
2019-06-21,1.850000,1.950000,1.840000,1.950000,1.901491,9095300
2019-06-24,1.900000,1.900000,1.870000,1.890000,1.842983,2973000
2019-06-25,1.890000,1.900000,1.880000,1.890000,1.842983,1179200
2019-06-26,1.890000,1.900000,1.870000,1.890000,1.842983,1284300
2019-06-27,null,null,null,null,null,null
2019-06-28,1.880000,1.890000,1.870000,1.870000,1.823481,4383900
2019-07-01,1.870000,1.880000,1.870000,1.880000,1.833232,1156400
2019-07-02,1.880000,1.890000,1.880000,1.890000,1.842983,2320900
2019-07-03,1.890000,1.900000,1.880000,1.880000,1.833232,6243100
2019-07-04,1.890000,1.900000,1.880000,1.890000,1.842983,800900
2019-07-05,1.890000,1.940000,1.890000,1.900000,1.852734,8751900
2019-07-08,1.900000,1.920000,1.900000,1.910000,1.862486,4701600
2019-07-09,1.910000,1.910000,1.890000,1.890000,1.842983,3569500
2019-07-10,1.900000,1.910000,1.890000,1.900000,1.852734,2436100
2019-07-11,1.890000,1.900000,1.890000,1.900000,1.852734,740800
2019-07-12,null,null,null,null,null,null
2019-07-15,1.900000,1.920000,1.900000,1.900000,1.852734,1065400
2019-07-16,1.900000,1.910000,1.890000,1.900000,1.852734,2711400
2019-07-17,1.900000,1.910000,1.870000,1.880000,1.833232,2071600
2019-07-18,1.880000,1.890000,1.870000,1.880000,1.833232,6194400
2019-07-19,1.880000,1.890000,1.870000,1.880000,1.833232,1658400
2019-07-22,1.890000,1.890000,1.860000,1.860000,1.813730,1505100
2019-07-23,1.870000,1.890000,1.850000,1.860000,1.813730,2761900
2019-07-24,1.860000,1.880000,1.850000,1.860000,1.813730,2362000
2019-07-25,1.860000,1.870000,1.850000,1.850000,1.803978,2656500
2019-07-26,1.850000,1.880000,1.850000,1.870000,1.823481,1268400
2019-07-29,1.870000,1.910000,1.860000,1.890000,1.842983,582600
2019-07-31,1.890000,1.910000,1.860000,1.910000,1.862486,2815900
2019-08-01,1.900000,1.900000,1.890000,1.900000,1.852734,3914400
2019-08-02,1.900000,1.920000,1.890000,1.910000,1.862486,2709700
2019-08-05,1.910000,1.910000,1.890000,1.900000,1.852734,2854100
2019-08-06,1.890000,1.910000,1.880000,1.890000,1.842983,3073800
2019-08-07,1.890000,1.890000,1.880000,1.890000,1.842983,310800
2019-08-08,1.890000,1.900000,1.890000,1.890000,1.842983,234700
2019-08-09,1.900000,1.930000,1.900000,1.910000,1.862486,4065300
2019-08-13,1.910000,1.940000,1.910000,1.920000,1.872237,4773200
2019-08-14,1.920000,1.930000,1.900000,1.910000,1.862486,1484600
2019-08-15,1.900000,1.910000,1.890000,1.890000,1.842983,4172900
2019-08-16,1.900000,1.910000,1.890000,1.900000,1.852734,2729000
2019-08-19,1.900000,1.940000,1.900000,1.940000,1.891739,751700
2019-08-20,1.940000,1.940000,1.910000,1.920000,1.872237,2663200
2019-08-21,1.920000,1.940000,1.910000,1.920000,1.872237,2884700
2019-08-22,1.920000,1.950000,1.910000,1.920000,1.872237,5813100
2019-08-23,1.920000,1.930000,1.890000,1.900000,1.875000,3976600
2019-08-26,1.900000,1.940000,1.890000,1.920000,1.894737,6229000
2019-08-27,1.920000,1.930000,1.910000,1.910000,1.884868,7071100
2019-08-28,1.920000,1.930000,1.920000,1.920000,1.894737,4015300
2019-08-29,1.910000,1.930000,1.910000,1.920000,1.894737,282300
2019-08-30,1.920000,1.960000,1.920000,1.950000,1.924342,1952800
2019-09-03,1.950000,1.980000,1.930000,1.940000,1.914474,1321600
2019-09-04,1.950000,1.960000,1.930000,1.950000,1.924342,2971500
2019-09-05,1.950000,1.950000,1.940000,1.950000,1.924342,1739700
2019-09-06,1.950000,1.950000,1.940000,1.940000,1.914474,283800
2019-09-10,null,null,null,null,null,null
2019-09-11,1.950000,1.950000,1.900000,1.910000,1.884868,3530400
2019-09-12,1.910000,1.930000,1.890000,1.910000,1.884868,4143700
2019-09-13,1.910000,1.930000,1.910000,1.930000,1.904605,1667500
2019-09-17,1.930000,1.930000,1.910000,1.920000,1.894737,2749800
2019-09-18,1.940000,1.940000,1.910000,1.910000,1.884868,1891800
2019-09-19,1.920000,1.930000,1.900000,1.910000,1.884868,2689000
2019-09-20,1.910000,1.920000,1.890000,1.890000,1.865131,5987900
2019-09-23,1.890000,1.920000,1.880000,1.900000,1.875000,6353600
2019-09-24,1.910000,1.910000,1.880000,1.890000,1.865131,6028300
2019-09-25,1.890000,1.920000,1.890000,1.900000,1.875000,4098600
2019-09-26,1.900000,1.920000,1.900000,1.920000,1.894737,3255300
2019-09-27,1.920000,1.950000,1.910000,1.920000,1.894737,6068400
2019-09-30,1.920000,1.940000,1.910000,1.920000,1.894737,2818500
2019-10-01,1.930000,1.930000,1.910000,1.920000,1.894737,8845900
2019-10-02,1.920000,1.950000,1.920000,1.950000,1.924342,5651600
2019-10-03,1.950000,1.960000,1.940000,1.950000,1.924342,8403500
2019-10-04,null,null,null,null,null,null
2019-10-07,1.950000,1.950000,1.910000,1.920000,1.894737,718500
2019-10-08,1.920000,1.930000,1.910000,1.920000,1.894737,4153800
2019-10-09,1.920000,1.930000,1.900000,1.900000,1.875000,2047900
2019-10-10,1.910000,1.910000,1.870000,1.870000,1.845395,3237700
2019-10-11,1.880000,1.890000,1.860000,1.880000,1.855263,1490900
2019-10-14,1.890000,1.900000,1.870000,1.890000,1.865131,3557400
2019-10-15,1.890000,1.890000,1.870000,1.880000,1.855263,3969100
2019-10-16,1.890000,1.890000,1.860000,1.860000,1.835526,7138200
2019-10-17,1.860000,1.880000,1.850000,1.860000,1.835526,2483300
2019-10-18,1.860000,1.870000,1.850000,1.860000,1.835526,2811600
2019-10-21,1.850000,1.900000,1.850000,1.900000,1.875000,884400
2019-10-22,1.890000,1.890000,1.860000,1.860000,1.835526,3650100
2019-10-23,1.870000,1.880000,1.850000,1.860000,1.835526,2387100
2019-10-24,1.860000,1.870000,1.840000,1.850000,1.825658,3875300
2019-10-25,1.850000,1.860000,1.800000,1.820000,1.796053,5531800
2019-10-29,1.820000,1.840000,1.820000,1.840000,1.815789,484000
2019-10-30,1.840000,1.860000,1.830000,1.840000,1.815789,1611400
2019-10-31,1.850000,1.860000,1.810000,1.810000,1.786184,2637000
2019-11-01,1.810000,1.830000,1.800000,1.810000,1.786184,2780400
2019-11-04,1.810000,1.850000,1.810000,1.840000,1.815789,979800
2019-11-05,1.840000,1.870000,1.830000,1.830000,1.805921,4638600
2019-11-06,1.850000,1.920000,1.850000,1.870000,1.845395,5588100
2019-11-07,1.880000,1.910000,1.850000,1.850000,1.825658,2158400
2019-11-08,1.860000,1.880000,1.850000,1.860000,1.835526,5950100
2019-11-11,null,null,null,null,null,null
2019-11-12,1.880000,1.900000,1.870000,1.900000,1.875000,1016300
2019-11-13,1.890000,1.890000,1.870000,1.870000,1.845395,591300
2019-11-14,1.880000,1.910000,1.870000,1.900000,1.875000,8497800
2019-11-15,null,null,null,null,null,null
2019-11-18,1.900000,1.920000,1.890000,1.900000,1.875000,1093500
2019-11-19,1.880000,1.890000,1.860000,1.880000,1.880000,426900
2019-11-20,1.870000,1.890000,1.860000,1.870000,1.870000,914800
2019-11-21,1.860000,1.870000,1.850000,1.860000,1.860000,1443000
2019-11-22,1.870000,1.870000,1.850000,1.860000,1.860000,1406500
2019-11-25,1.870000,1.870000,1.850000,1.870000,1.870000,2733800
2019-11-26,1.870000,1.880000,1.860000,1.870000,1.870000,4337500
2019-11-27,1.870000,1.900000,1.860000,1.890000,1.890000,2065900
2019-11-28,1.890000,1.890000,1.860000,1.870000,1.870000,862600
2019-11-29,1.870000,1.880000,1.840000,1.860000,1.860000,2030000
2019-12-02,1.860000,1.860000,1.830000,1.840000,1.840000,718600
2019-12-03,1.830000,1.840000,1.800000,1.810000,1.810000,1929600
2019-12-04,1.820000,1.830000,1.800000,1.820000,1.820000,1578600
2019-12-05,1.840000,1.840000,1.820000,1.830000,1.830000,733900
2019-12-06,1.830000,1.850000,1.820000,1.840000,1.840000,1315700
2019-12-09,1.850000,1.860000,1.840000,1.840000,1.840000,1019600
2019-12-10,1.850000,1.870000,1.840000,1.860000,1.860000,904100
2019-12-11,1.850000,1.870000,1.850000,1.860000,1.860000,1894300
2019-12-12,1.860000,1.870000,1.830000,1.850000,1.850000,6136000
2019-12-13,1.850000,1.850000,1.830000,1.840000,1.840000,2091300
2019-12-16,1.850000,1.850000,1.820000,1.820000,1.820000,2293900
2019-12-17,1.830000,1.840000,1.810000,1.810000,1.810000,3765600
2019-12-18,1.810000,1.820000,1.800000,1.800000,1.800000,2734300
2019-12-19,1.810000,1.820000,1.780000,1.800000,1.800000,8546200
2019-12-20,1.800000,1.820000,1.780000,1.790000,1.790000,4233800
2019-12-23,1.800000,1.830000,1.790000,1.830000,1.830000,4532800
2019-12-24,1.830000,1.830000,1.810000,1.830000,1.830000,394300
